StartRelativeMSec,Number,Generation,Type,Reason,IsCompacting,SuspensionDurationInMilliSeconds,PauseDurationInMilliSeconds,FinalPauseDurationInMilliSeconds,Gen0Size,Gen1Size,Gen2Size,LOHSize,ObjGen0Before,ObjGen1Before,ObjGen2Before,ObjLOHBefore,ObjGen0After,ObjGen1After,ObjGen2After,ObjLOHAfter
46677.4425997314,279,0,NonConcurrentGC,AllocSmall,False,0.0787691302321036,0.398951057744853,0,96,334928,62544,10895352,27990568,311064,61632,9864176,96,334928,0,0
46823.0593711379,280,0,NonConcurrentGC,AllocSmall,False,3.61718056838436,4.38372090055054,0,96,361064,62544,11066392,23794104,334928,61632,10035216,96,361064,0,0
46991.1811394611,282,0,NonConcurrentGC,AllocSmall,False,0,2.69346664765908,0,96,383928,62544,12093200,30216760,361064,61632,11147728,96,383928,0,0
47166.9595589804,283,1,NonConcurrentGC,AllocSmall,False,3.74189835791913,4.24988631354063,0,96,21528,62544,720184,28202720,11832,61632,720056,96,21528,61632,720056
47318.4475479644,284,0,NonConcurrentGC,AllocSmall,False,0.155350229069882,0.512364018410153,0,96,43376,62544,1061640,28115888,21528,61632,1061512,96,43376,0,0
47412.2860150879,285,0,NonConcurrentGC,AllocSmall,False,0.0492307063977933,1.0717707118165,0,96,65816,62544,1575480,16531080,43376,61632,1575352,96,65816,0,0
47584.8359942834,286,0,NonConcurrentGC,AllocSmall,False,0.00619942228513537,0.353731742245145,0,96,91336,62544,2601184,27268320,65816,61632,2601056,96,91336,0,0
47725.7408400801,287,0,NonConcurrentGC,AllocSmall,False,0.137845977908,0.546278505033115,0,96,114136,62544,2944136,25136384,91336,61632,2944008,96,114136,0,0
47872.8804813377,288,0,NonConcurrentGC,AllocSmall,False,0.179783246319857,9.00447853559308,0,96,137528,62544,3629720,22966600,114136,61632,3629592,96,137528,0,0
48023.5071152958,289,0,NonConcurrentGC,AllocSmall,False,0.334039459688938,0.697982015110028,0,96,160032,62544,4399232,28385992,137528,61632,4399104,96,160032,0,0
48161.3301188721,290,0,NonConcurrentGC,AllocSmall,False,0.00875212557730265,1.69317162808875,0,96,184192,62544,5168400,25161752,160032,61632,5168272,96,184192,0,0
48318.9712168117,291,0,NonConcurrentGC,AllocSmall,False,0.00838745367946103,0.338050850579748,0,96,207352,62544,5853024,26853432,184192,61632,5852896,96,207352,0,0
48489.3966175223,292,0,NonConcurrentGC,AllocSmall,False,0.00729343798593618,0.345708960463526,0,96,232208,62544,6281440,29472864,207352,61632,6281312,96,232208,0,0
48647.1161199202,293,0,NonConcurrentGC,AllocSmall,False,0.00984614127810346,0.336592162981106,0,96,254464,62544,7566584,28182384,232208,61632,7566456,96,254464,0,0
48818.4079810633,294,0,NonConcurrentGC,AllocSmall,False,0.00547007848945213,0.297936941664375,0,96,280680,62544,7995016,28102232,254464,61632,7994888,96,280680,0,0
48974.1954517391,295,0,NonConcurrentGC,AllocSmall,False,0.348626335653535,0.720227000965679,0,96,303040,62544,8937032,29221600,280680,61632,8936904,96,303040,0,0
49116.1545639965,296,0,NonConcurrentGC,AllocSmall,False,0.00656409419025294,0.295384238372208,0,96,326856,62544,9107728,24362568,303040,61632,9107600,96,326856,0,0
49288.0196893652,297,0,NonConcurrentGC,AllocSmall,False,0.0113048288694699,0.328204709294369,0,96,348776,62544,9877912,29094336,326856,61632,9877784,96,348776,0,0
49460.0594925736,299,0,NonConcurrentGC,AllocSmall,False,0,2.26898855696345,0,96,373432,62544,11248896,29575240,348776,61632,11248768,96,373432,0,0
49460.0456350415,298,2,BackgroundGC,AllocSmall,False,0.0565241443764535,0.192911434685811,0.144410072090977,1136136,373432,62544,35432,0,0,0,0,0,0,0,0
49617.0062552171,300,1,NonConcurrentGC,AllocSmall,False,0.250529594770342,0.670266950772202,0,96,19824,62544,292664,27171512,13944,61632,292536,96,19824,61632,292536
49772.1143421447,301,0,NonConcurrentGC,AllocSmall,False,0.0798631459329044,1.19977054843912,0,96,42400,62544,1150256,26184864,19824,61632,1150128,96,42400,0,0
49928.6089116331,302,0,NonConcurrentGC,AllocSmall,False,0.0660056137567153,0.672454982166528,0,96,65744,62544,1834816,25985136,42400,61632,1834688,96,65744,0,0
50084.5200060827,303,0,NonConcurrentGC,AllocSmall,False,0.363577883523249,0.736637236426759,0,96,91480,62544,2518024,26158560,65744,61632,2517896,96,91480,0,0
50225.6921563815,304,0,NonConcurrentGC,AllocSmall,False,0.286996784692747,0.606449368409812,0,96,115256,62544,2859296,25532568,91480,61632,2859168,96,115256,0,0
50383.771589944,305,0,NonConcurrentGC,AllocSmall,False,0.010210813183221,0.319087911819224,0,96,140160,62544,3201688,27676968,115256,61632,3201560,96,140160,0,0
50537.1646249295,306,0,NonConcurrentGC,AllocSmall,False,0.106119522672088,0.433959560075891,0,96,164384,62544,3885960,24706120,140160,61632,3885832,96,164384,0,0
50693.2795709708,307,0,NonConcurrentGC,AllocSmall,False,0.0109401569716283,0.356284445537312,0,96,188976,62544,4656200,29086048,164384,61632,4656072,96,188976,0,0
50834.3550832163,308,0,NonConcurrentGC,AllocSmall,False,0.00729343798593618,0.311794473833288,0,96,210712,62544,5426384,25992000,188976,61632,5426256,96,210712,0,0
51024.5486182399,309,0,NonConcurrentGC,AllocSmall,False,3.01510726277047,3.3863432561775,0,96,236872,62544,6708176,29638584,210712,61632,6708048,96,236872,0,0
51162.3767272229,310,0,NonConcurrentGC,AllocSmall,False,0.00656409418297699,0.796808099796181,0,96,259176,62544,7650608,25237096,236872,61632,7650480,96,259176,0,0
51334.1886104943,311,0,NonConcurrentGC,AllocSmall,False,0.00875212558457861,0.409891214731033,0,96,283992,62544,8335568,29915648,259176,61632,8335440,96,283992,0,0
51509.6158509746,312,0,NonConcurrentGC,AllocSmall,False,3.14310709939309,3.45891296412447,0,96,308640,62544,9535232,28115744,283992,61632,9535104,96,308640,0,0
51615.892182565,313,2,BackgroundGC,AllocLarge,False,0.307418411044637,1.6009096375783,0.252717626157391,21425624,308640,62544,3287960,0,0,0,0,0,0,0,0
51661.3365006303,314,1,NonConcurrentGC,AllocSmall,False,0.00984614127810346,1.36533159069222,0,96,20944,62544,3458696,6887712,96,61632,291784,96,20944,61632,291784
51803.4363762408,315,0,NonConcurrentGC,AllocSmall,False,0.00692876608809456,0.345344288565684,0,96,43144,62544,3971584,25259440,20944,61632,804672,96,43144,0,0
51973.6305749672,316,0,NonConcurrentGC,AllocSmall,False,0.00729343798593618,0.394939666861319,0,96,68624,62544,4570920,28569608,43144,61632,1489336,96,68624,0,0
52132.1439680898,317,0,NonConcurrentGC,AllocSmall,False,0.509081971315027,1.41237426568841,0,96,91784,62544,4741400,27366912,68624,61632,1745016,96,91784,0,0
52271.3439727576,318,0,NonConcurrentGC,AllocSmall,False,0.5491958802304,1.75480117905681,0,96,114528,62544,5511640,24786048,91784,61632,2601264,96,114528,0,0
52411.258005004,319,0,NonConcurrentGC,AllocSmall,False,0.010210813183221,0.316535208527057,0,96,139104,62544,6025536,25095112,114528,61632,3115160,96,139104,0,0
52572.4378790537,320,0,NonConcurrentGC,AllocSmall,False,2.84334679823223,3.19197313389304,0,96,161384,62544,6538592,29005024,139104,61632,3714016,96,161384,0,0
52739.6523436916,321,0,NonConcurrentGC,AllocSmall,False,0.232295999805501,0.576910944568226,0,96,187608,62544,7051960,26884528,161384,61632,4398144,96,187608,0,0
52880.8135538334,322,0,NonConcurrentGC,AllocSmall,False,0.00583475038729375,0.365765914917574,0,96,211216,62544,7222528,25410552,187608,61632,4654304,96,211216,0,0
53056.2232900626,323,0,NonConcurrentGC,AllocSmall,False,3.06506731296395,3.40421217923722,0,96,238192,62544,7650848,28922200,211216,61632,5253224,96,238192,0,0
53225.6659000048,324,0,NonConcurrentGC,AllocSmall,False,0.15899694806285,0.458757249223709,0,96,260744,62544,8677320,30181120,238192,61632,6365368,96,260744,0,0
53366.2731735317,325,0,NonConcurrentGC,AllocSmall,False,0.0948146938026184,0.403691792438622,0,96,285584,62544,9191520,25316080,260744,61632,6964960,96,285584,0,0
53506.7579173004,326,0,NonConcurrentGC,AllocSmall,False,0.383634837977297,0.748306737201347,0,96,307680,62544,9619488,25076760,285584,61632,7906728,96,307680,0,0
53681.9360868736,327,0,NonConcurrentGC,AllocSmall,False,0.0313617833380704,1.14178771646402,0,96,333680,62544,10133080,28359840,307680,61632,8506216,96,333680,0,0
53834.1005422306,328,0,NonConcurrentGC,AllocSmall,False,0.0105754850810627,0.314347177132731,0,96,355784,62544,11073744,27608272,333680,61632,9788176,96,355784,0,0
53974.0134804614,330,0,NonConcurrentGC,AllocSmall,False,0,2.07170105948171,0,96,377792,62544,11927968,25398000,355784,61632,10727424,96,377792,0,0
53973.9996229293,329,2,BackgroundGC,AllocSmall,False,0.176865871122573,0.301948332555185,0.132375899418548,8312,377792,62544,35432,0,0,0,0,0,0,0,0
54131.5090743132,331,1,NonConcurrentGC,AllocSmall,False,0.186347340502834,1.43243122014246,0,96,20304,62544,462768,26221424,19536,61632,462640,96,20304,61632,462640
54288.3963954371,332,0,NonConcurrentGC,AllocSmall,False,0.00729343798593618,0.359931164537556,0,96,43320,62544,974872,26060400,20304,61632,974744,96,43320,0,0
54442.8396854924,333,0,NonConcurrentGC,AllocSmall,False,0.0802278178307461,0.39019893216755,0,96,68736,62544,1743752,26889184,43320,61632,1743624,96,68736,0,0
54600.8191989544,334,0,NonConcurrentGC,AllocSmall,False,0.078404458334262,0.401139089146454,0,96,92160,62544,2341896,26367928,68736,61632,2341768,96,92160,0,0
54755.6785796467,335,0,NonConcurrentGC,AllocSmall,False,0.0196922825562069,0.358472476931638,0,96,117992,62544,2769528,26407984,92160,61632,2769400,96,117992,0,0
54900.2775517825,336,0,NonConcurrentGC,AllocSmall,False,3.67589274416241,4.01175556334783,0,96,140520,62544,3710640,24170232,117992,61632,3710512,96,140520,0,0
55053.3252424795,337,0,NonConcurrentGC,AllocSmall,False,0.00619942228513537,0.367589274414058,0,96,164480,62544,4308944,28003400,140520,61632,4308816,96,164480,0,0
55178.0470434043,338,0,NonConcurrentGC,AllocSmall,False,0.0069287660808186,0.318723239921383,0,96,186616,62544,5079440,23792976,164480,61632,5079312,96,186616,0,0
55332.4155757203,339,0,NonConcurrentGC,AllocSmall,False,9.83337776253029,10.1553830495395,0,96,209400,62544,5592656,23855584,186616,61632,5592528,96,209400,0,0
55490.4122287616,340,0,NonConcurrentGC,AllocSmall,False,0.00729343798593618,0.314711849030573,0,96,235440,62544,6447448,28192472,209400,61632,6447320,96,235440,0,0
55666.1494403563,341,0,NonConcurrentGC,AllocSmall,False,2.95201902419649,3.29043454668135,0,96,262000,62544,7046736,28792952,235440,61632,7046608,96,262000,0,0
55818.5677073552,342,0,NonConcurrentGC,AllocSmall,False,0.00948146938026184,0.292466863174923,0,96,285824,62544,7645376,28386688,262000,61632,7645248,96,285824,0,0
55960.1417260869,343,0,NonConcurrentGC,AllocSmall,False,0.256364345150359,0.585663070152805,0,96,308848,62544,8243184,24910624,285824,61632,8243056,96,308848,0,0
56130.8307845806,344,0,NonConcurrentGC,AllocSmall,False,0.055065456785087,0.474438140889106,0,96,332824,62544,8840872,30212976,308848,61632,8840744,96,332824,0,0
56303.6210825577,345,0,NonConcurrentGC,AllocSmall,False,0.351179038952978,0.710745531585417,0,96,357000,62544,9527600,29395184,332824,61632,9527472,96,357000,0,0
56443.9358892214,346,0,NonConcurrentGC,AllocSmall,False,0.00911679748242022,0.264022455041413,0,96,379400,62544,9699024,23735824,357000,61632,9698896,96,379400,0,0
56599.995769806,347,0,NonConcurrentGC,AllocSmall,False,0.00510540659161052,0.579098975962552,0,96,403416,62544,10125664,26593040,379400,61632,10125536,96,403416,0,0
56661.7628020805,348,2,BackgroundGC,AllocLarge,False,0.0116695007745875,1.27379894397745,0.171760464530962,8737416,403416,62544,3284784,0,0,0,0,0,0,0,0
56773.6153316819,349,1,NonConcurrentGC,AllocSmall,False,2.99687366781291,3.42755118079367,0,96,22168,62544,3541608,18200160,96,61632,377840,96,22168,61632,377840
56913.4024581074,350,0,NonConcurrentGC,AllocSmall,False,2.34082892110746,2.61141547033185,0,96,44376,62544,3798984,26866752,22168,61632,635216,96,44376,0,0
57068.6494850286,351,0,NonConcurrentGC,AllocSmall,False,0.00583475038729375,0.33841552247759,0,96,69464,62544,3969960,26694200,44376,61632,892152,96,69464,0,0
57226.0035861835,352,0,NonConcurrentGC,AllocSmall,False,0.00656409418297699,0.300854316854384,0,96,92064,62544,4482464,28054904,69464,61632,1490256,96,92064,0,0
57382.6122979763,353,0,NonConcurrentGC,AllocSmall,False,0.0441252998061827,0.340238881974074,0,96,118200,62544,5081768,25155200,92064,61632,2174696,96,118200,0,0
57537.8746411173,354,0,NonConcurrentGC,AllocSmall,False,0.507987955614226,0.904021638176346,0,96,141064,62544,5509464,28847128,118200,61632,2945096,96,141064,0,0
57677.3226226765,355,0,NonConcurrentGC,AllocSmall,False,0.390928275963233,0.756329518982966,0,96,165240,62544,5765272,26037392,141064,61632,3285952,96,165240,0,0
57833.7132606737,356,0,NonConcurrentGC,AllocSmall,False,0.0069287660808186,0.337321506776789,0,96,188504,62544,6193320,25634472,165240,61632,3885304,96,188504,0,0
57975.1220830351,357,0,NonConcurrentGC,AllocSmall,False,0.107578210270731,0.45912192112155,0,96,212224,62544,6535040,24614888,188504,61632,4398808,96,212224,0,0
58133.3477500291,358,0,NonConcurrentGC,AllocSmall,False,0.691782592824893,1.05645449204894,0,96,236152,62544,7305896,29786656,212224,61632,5254824,96,236152,0,0
58288.0091138801,359,0,NonConcurrentGC,AllocSmall,False,0.00656409419025294,0.308877098643279,0,96,258032,62544,7648736,27351456,236152,61632,5683456,96,258032,0,0
58444.0044475385,360,0,NonConcurrentGC,AllocSmall,False,0.286996784692747,0.762893613173219,0,96,282768,62544,7991576,26972352,258032,61632,6197200,96,282768,0,0
58614.8915228735,361,0,NonConcurrentGC,AllocSmall,False,0.00619942228513537,0.25235295425955,0,96,305632,62544,8848784,29124736,282768,61632,7140432,96,305632,0,0
58787.6340488318,362,0,NonConcurrentGC,AllocSmall,False,0.19254676278797,0.470791421896138,0,96,330088,62544,9617968,29817392,305632,61632,7909616,96,330088,0,0
58959.3368952053,363,0,NonConcurrentGC,AllocSmall,False,0.00547007848945213,0.255635001354676,0,96,356144,62544,9961272,27838104,330088,61632,8423944,96,356144,0,0
59115.8077610203,364,0,NonConcurrentGC,AllocSmall,False,0.149515478682588,0.459486593019392,0,96,378200,62544,10218416,30022776,356144,61632,8767096,96,378200,0,0
59412.8596439854,366,0,NonConcurrentGC,AllocSmall,False,0.00692876608809456,0.860625682165846,0,96,427280,62544,10732144,27442648,401648,61632,9451832,96,427280,0,0
59567.7518451486,367,0,NonConcurrentGC,AllocSmall,False,0.246882875777374,0.57873430406471,0,96,450280,62544,11245400,27548248,427280,61632,10220808,96,450280,0,0
59741.2426778441,369,0,NonConcurrentGC,AllocLarge,False,0,4.93619882787607,0,96,476376,62544,11844992,29514568,450280,61632,10906248,96,476376,0,0
59741.2306436714,368,2,BackgroundGC,AllocLarge,False,0.417184652709693,0.580192991663353,0.188170699999318,2328496,476376,62544,35432,0,0,0,0,0,0,0,0
59895.524418248,370,1,NonConcurrentGC,AllocSmall,False,0.0313617833307944,0.466415359107486,0,96,20744,62544,891632,26981608,4744,61632,891504,96,20744,61632,891504
60052.7235338457,371,0,NonConcurrentGC,AllocSmall,False,0.00729343798593618,0.340968225769757,0,96,46120,62544,1833776,26823384,20744,61632,1833648,96,46120,0,0
60193.2957988703,372,0,NonConcurrentGC,AllocSmall,False,0.15498555717204,0.511270002709352,0,96,68040,62544,2261680,26718352,46120,61632,2261552,96,68040,0,0
60367.3423915402,373,0,NonConcurrentGC,AllocSmall,False,2.36489726645959,2.67669174029288,0,96,94408,62544,3374848,27650976,68040,61632,3374720,96,94408,0,0
60520.9684518693,374,0,NonConcurrentGC,AllocSmall,False,0.0350085023237625,0.429583497279964,0,96,117392,62544,4229112,28680272,94408,61632,4228984,96,117392,0,0
60680.3738324573,375,0,NonConcurrentGC,AllocSmall,False,3.30939748544188,3.60952245850058,0,96,143504,62544,5170680,25706016,117392,61632,5170552,96,143504,0,0
60834.1271632793,376,0,NonConcurrentGC,AllocSmall,False,0.299760301160859,0.663702856581949,0,96,166984,62544,5855312,29688080,143504,61632,5855184,96,166984,0,0
61005.4379873612,377,0,NonConcurrentGC,AllocSmall,False,0.00656409418297699,0.389834260269708,0,96,192728,62544,6798472,29979584,166984,61632,6798344,96,192728,0,0
61162.1043173141,378,0,NonConcurrentGC,AllocSmall,False,0.00547007848945213,0.566335459494439,0,96,215864,62544,7054760,26678072,192728,61632,7054632,96,215864,0,0
61461.0951607674,380,0,NonConcurrentGC,AllocSmall,False,0.00729343798593618,0.591497820540098,0,96,264480,62544,8933552,28423352,241256,61632,8933424,96,264480,0,0
61616.3910537231,381,0,NonConcurrentGC,AllocSmall,False,0.187441356196359,0.520386800184497,0,96,290816,62544,9362704,25743280,264480,61632,9362576,96,290816,0,0
61771.3594713133,382,0,NonConcurrentGC,AllocSmall,False,0.00948146938026184,1.11079060503107,0,96,312576,62544,9961304,29689872,290816,61632,9961176,96,312576,0,0
61930.3582427336,383,0,NonConcurrentGC,AllocSmall,False,3.08694762691448,3.43338593117369,0,96,336856,62544,10558584,25155384,312576,61632,10558456,96,336856,0,0
62100.7836434442,384,0,NonConcurrentGC,AllocSmall,False,0.821970460849116,1.1592919676259,0,96,363640,62544,11414096,29290616,336856,61632,11413968,96,363640,0,0
62115.5400918463,385,2,NonConcurrentGC,AllocLarge,False,0.167019729844469,0.901104262979061,0,96,17472,64944,35432,5258160,363640,61632,11670944,96,17472,64896,35304
62274.5089601709,386,0,NonConcurrentGC,AllocSmall,False,3.20473665036843,3.51033170191658,0,96,43808,64944,1146256,24628944,17472,64896,1146128,96,43808,0,0
62411.7153035657,387,0,NonConcurrentGC,AllocSmall,False,0.00984614127810346,1.80403188545461,0,96,66712,64944,1916712,25755080,43808,64896,1916584,96,66712,0,0
62568.0738504357,388,0,NonConcurrentGC,AllocSmall,False,0.335862819185422,0.706734140694607,0,96,92928,64944,2344560,26061128,66712,64896,2344432,96,92928,0,0
62740.1727304918,389,0,NonConcurrentGC,AllocSmall,False,0.187806028101477,0.544455145536631,0,96,116296,64944,3030552,29898776,92928,64896,3030424,96,116296,0,0
62880.4517993094,390,0,NonConcurrentGC,AllocSmall,False,0.223179202323081,0.576181600772543,0,96,138336,64944,3629312,26042104,116296,64896,3629184,96,138336,0,0
63068.9350231257,391,0,NonConcurrentGC,AllocSmall,False,0.00692876608809456,0.313617833329772,0,96,163560,64944,4226680,30431552,138336,64896,4226552,96,163560,0,0
63380.8808357988,393,0,NonConcurrentGC,AllocSmall,False,0.00875212557730265,0.364307227318932,0,96,213312,64944,5508440,25442816,190560,64896,5508312,96,213312,0,0
63569.6364695238,394,0,NonConcurrentGC,AllocSmall,False,0.209686342052009,0.743566002507578,0,96,239288,64944,6536224,30193184,213312,64896,6536096,96,239288,0,0
63710.1099084637,395,0,NonConcurrentGC,AllocSmall,False,0.226096577520366,0.565970787596598,0,96,263760,64944,7050792,26635088,239288,64896,7050664,96,263760,0,0
63880.2559704995,396,0,NonConcurrentGC,AllocSmall,False,0.0506893939891597,0.358107805033796,0,96,287624,64944,7734952,28215296,263760,64896,7734824,96,287624,0,0
64037.2920777583,397,0,NonConcurrentGC,AllocSmall,False,0.0116695007745875,0.336227491083264,0,96,313104,64944,8332648,28474120,287624,64896,8332520,96,313104,0,0
64196.2018692352,398,0,NonConcurrentGC,AllocSmall,False,0.00838745367946103,0.339874210076232,0,96,336104,64944,8674584,27435024,313104,64896,8674456,96,336104,0,0
64303.6283759957,399,0,NonConcurrentGC,AllocSmall,False,0.0463133312005084,0.328934053097328,0,96,358080,64944,9186552,20766360,336104,64896,9186424,96,358080,0,0
64473.8976971334,400,0,NonConcurrentGC,AllocSmall,False,0.0156808916653972,0.565970787596598,0,96,383776,64944,9699760,27897952,358080,64896,9699632,96,383776,0,0
64599.4804884124,401,0,NonConcurrentGC,AllocSmall,False,0.014951547869714,0.397492370153486,0,96,406912,64944,10127120,22560504,383776,64896,10126992,96,406912,0,0
64757.508503237,402,0,NonConcurrentGC,AllocSmall,False,0.245788860076573,0.561230052902829,0,96,428608,64944,10896464,29583080,406912,64896,10896336,96,428608,0,0
64895.4806576201,403,0,NonConcurrentGC,AllocSmall,False,0.0113048288767459,0.322369958914351,0,96,451384,64944,11067384,23843688,428608,64896,11067256,96,451384,0,0
65056.57993918,404,2,BackgroundGC,AllocLarge,False,3.07309009474557,7.07427017301234,2.02721108777769,27411688,451384,64944,3285440,0,0,0,0,0,0,0,0
65070.2722749801,405,1,NonConcurrentGC,AllocSmall,False,0.496318454846914,0.928454655426322,0,96,22448,64944,3370480,1765080,96,61632,206264,96,22448,61632,206264
65380.442500176,407,0,NonConcurrentGC,AllocSmall,False,0.00911679747514427,0.677195716853021,0,96,70736,64944,4226088,28931368,46096,61632,1317984,96,70736,0,0
65536.9315995859,408,0,NonConcurrentGC,AllocSmall,False,0.0105754850810627,0.307053739146795,0,96,93176,64944,4397728,27518384,70736,61632,1661376,96,93176,0,0
65678.5391681323,409,0,NonConcurrentGC,AllocSmall,False,0.00984614128537942,1.58413473023393,0,96,117512,64944,4653976,24569800,93176,61632,2088592,96,117512,0,0
65833.0521105204,410,0,NonConcurrentGC,AllocSmall,False,0.00838745367946103,0.340238881966798,0,96,140792,64944,5424544,25230288,117512,61632,3115232,96,140792,0,0
66009.0781422592,411,0,NonConcurrentGC,AllocSmall,False,3.4304685559764,3.78055357922858,0,96,165784,64944,5936944,29939584,140792,61632,3798392,96,165784,0,0
66161.446084536,412,0,NonConcurrentGC,AllocSmall,False,0.0838745368237142,1.24061380115745,0,96,187792,64944,6450784,26982144,165784,61632,4483400,96,187792,0,0
66318.4245736347,413,0,NonConcurrentGC,AllocSmall,False,0.538620395149337,0.870471823436674,0,96,212576,64944,7135960,25689648,187792,61632,5253640,96,212576,0,0
66476.2483721958,414,0,NonConcurrentGC,AllocSmall,False,0.650939340121113,2.26242446278047,0,96,235416,64944,7735024,26707536,212576,61632,5938024,96,235416,0,0
66599.6945508172,415,0,NonConcurrentGC,AllocSmall,False,0.00656409417570103,0.275691955801449,0,96,258856,64944,7991840,21609664,235416,61632,6451648,96,258856,0,0
66739.6450502536,416,0,NonConcurrentGC,AllocSmall,False,0.180877262013382,0.870836495334515,0,96,281896,64944,8932840,24793368,258856,61632,7392648,96,281896,0,0
66914.5584680279,417,0,NonConcurrentGC,AllocSmall,False,0.00729343798593618,0.272774580618716,0,96,306928,64944,9531296,26163552,281896,61632,7991104,96,306928,0,0
67132.2584750661,418,0,NonConcurrentGC,AllocSmall,False,0.0495953782956349,0.52293950348394,0,96,331432,64944,9958848,29872224,306928,61632,8504424,96,331432,0,0
67240.0146452235,419,0,NonConcurrentGC,AllocSmall,False,0.429948169185082,0.820147101359908,0,96,353976,64944,10129408,21089032,331432,61632,8760744,96,353976,0,0
67411.3466202755,420,0,NonConcurrentGC,AllocSmall,False,0.00729343798593618,1.2092520178121,0,96,378296,64944,10557400,29885464,353976,61632,9616712,96,378296,0,0
67551.9794208354,421,0,NonConcurrentGC,AllocSmall,False,0.00619942229241133,0.807748256775085,0,96,402080,64944,11157336,23671208,378296,61632,10388136,96,402080,0,0
67692.2665124348,422,0,NonConcurrentGC,AllocSmall,False,0.00875212557730265,0.600614618015243,0,96,425376,64944,11584784,25608648,402080,61632,10815584,96,425376,0,0
67725.7244298446,423,2,NonConcurrentGC,AllocLarge,False,0.455110530238017,1.47327447286807,0,96,20688,62544,35432,6181472,425376,61632,10986992,96,20688,62496,35304
67848.8985632292,424,0,NonConcurrentGC,AllocSmall,False,0.00984614128537942,0.329298725002445,0,96,43168,62544,804048,21892520,20688,62496,803920,96,43168,0,0
67993.0734219462,425,0,NonConcurrentGC,AllocSmall,False,3.58581878505356,3.93262176121061,0,96,67232,62544,1231824,23104176,43168,62496,1231696,96,67232,0,0
68163.8040530364,426,0,NonConcurrentGC,AllocSmall,False,0.0094814693875378,0.398221713956445,0,96,93352,62544,1831568,28318560,67232,62496,1831440,96,93352,0,0
68303.4814132203,427,0,NonConcurrentGC,AllocSmall,False,0.00802278178161941,0.334039459688938,0,96,115592,62544,2516040,26640664,93352,62496,2515912,96,115592,0,0
68458.9603714694,428,0,NonConcurrentGC,AllocSmall,False,0.00583475039456971,0.32820470930892,0,96,138408,62544,3200856,27636312,115592,62496,3200728,96,138408,0,0
68616.6353838956,429,0,NonConcurrentGC,AllocSmall,False,0.038290549418889,0.747942065310781,0,96,163192,62544,3627256,27243792,138408,62496,3627128,96,163192,0,0
68757.3101217238,430,0,NonConcurrentGC,AllocSmall,False,0.0116695007891394,0.483554938371526,0,96,185048,62544,4139168,25418680,163192,62496,4139040,96,185048,0,0
68927.762508155,431,0,NonConcurrentGC,AllocSmall,False,0.0291737519437447,0.358472476931638,0,96,209504,62544,5250248,29104176,185048,62496,5250120,96,209504,0,0
69103.4785687795,432,0,NonConcurrentGC,AllocSmall,False,3.40275349163858,3.75976728097885,0,96,232688,62544,5847544,28522504,209504,62496,5847416,96,232688,0,0
69272.2782621634,433,0,NonConcurrentGC,AllocSmall,False,0.0441252998134587,0.589309789138497,0,96,258856,62544,6531144,27811208,232688,62496,6531016,96,258856,0,0
69427.8049924312,434,0,NonConcurrentGC,AllocSmall,False,0.142586712594493,1.16257401472831,0,96,285008,62544,7043352,26776784,258856,62496,7043224,96,285008,0,0
69569.2240256058,435,0,NonConcurrentGC,AllocSmall,False,0.0094814693875378,1.85946201413753,0,96,306992,62544,7983880,25764968,285008,62496,7983752,96,306992,0,0
69710.9964258507,436,0,NonConcurrentGC,AllocSmall,False,0.0076581098837778,0.357743133135955,0,96,329128,62544,8838704,24666904,306992,62496,8838576,96,329128,0,0
69873.3946687156,437,0,NonConcurrentGC,AllocSmall,False,0.00692876607354265,0.33659216297383,0,96,353808,62544,9438728,26780656,329128,62496,9438600,96,353808,0,0
70021.8420234039,438,0,NonConcurrentGC,AllocSmall,False,0.0459486593026668,0.995554284876562,0,96,376360,62544,9950784,27502936,353808,62496,9950656,96,376360,0,0
70161.6732751293,439,0,NonConcurrentGC,AllocSmall,False,0.14586875968962,1.42112639127299,0,96,399016,62544,10463448,24575384,376360,62496,10463320,96,399016,0,0
70302.1251984271,440,0,NonConcurrentGC,AllocSmall,False,0.00911679748969618,0.649480652515194,0,96,421800,62544,10890896,24845120,399016,62496,10890768,96,421800,0,0
70397.0022511196,441,2,BackgroundGC,AllocLarge,False,0.0539714410988381,1.2026879236364,0.254176313756034,17269432,421800,62544,3284920,0,0,0,0,0,0,0,0
70460.0664213397,442,1,NonConcurrentGC,AllocSmall,False,0.0528774253762094,1.64430559358152,0,96,22008,62544,3542040,8178600,96,61632,463328,96,22008,61632,463328
70619.7730209165,443,0,NonConcurrentGC,AllocSmall,False,2.72811047807045,3.05193912459072,0,96,45656,62544,4055800,28387848,22008,61632,1148560,96,45656,0,0
70756.7656665783,444,0,NonConcurrentGC,AllocSmall,False,0.010210813183221,0.761070253676735,0,96,69496,62544,4312336,26079104,45656,61632,1660520,96,69496,0,0
70898.0297141957,445,0,NonConcurrentGC,AllocSmall,False,0.00729343798593618,0.322734630812192,0,96,91512,62544,4655304,23813368,69496,61632,2431272,96,91512,0,0
71067.3800621474,446,0,NonConcurrentGC,AllocSmall,False,0.00692876607354265,0.35482575793867,0,96,113832,62544,5596840,29256776,91512,61632,3714472,96,113832,0,0
71241.4649453667,447,0,NonConcurrentGC,AllocSmall,False,0.0105754850810627,1.25082461432612,0,96,139008,62544,6023880,29186576,113832,61632,4397560,96,139008,0,0
